Timestamp, DeviceId, GPU Power (W), GPU Frequency (MHz), GPU Memory Utilization (%), GPU Energy Consumed (J)
2026-05-22T15:40:19.086,    1, 43.19, 1550, 8.14, 262144.00
2026-05-22T15:40:19.086,    2, 41.82, 1550, 14.66, 262144.00
2026-05-22T15:40:19.086,    3, 41.92, 1550, 8.14, 262144.00
2026-05-22T15:40:19.086,    4, 41.87, 1550, 1.63, 262144.00
2026-05-22T15:40:19.086,    5, 41.75, 1550, 1.63, 262144.00
2026-05-22T15:40:19.086,    6, 42.07, 1550, 1.63, 262144.00
2026-05-22T15:40:19.086,    7, 43.63, 1550, 1.63, 262144.00
2026-05-22T15:40:19.086,    8, 41.80, 1550, 1.63, 262144.00
2026-05-22T15:40:19.086,    9, 42.00, 1550, 1.63, 262144.00
2026-05-22T15:40:19.086,   10, 42.12, 1550, 1.63, 262144.00
2026-05-22T15:40:19.086,   11, 42.13, 1550, 1.63, 262144.00
2026-05-22T15:40:19.086,   12, 40.30, 1550, 1.63, 262144.00
2026-05-22T15:40:19.086,   13, 40.29, 1550, 1.63, 262144.00
2026-05-22T15:40:19.086,   14, 40.32, 1550, 1.63, 262144.00
2026-05-22T15:40:19.086,   15, 40.41, 1550, 1.61, 262144.00
2026-05-22T15:40:20.086,    0, 43.79, 1550, 8.14, 262144.00
2026-05-22T15:40:20.086,    1, 43.55, 1550, 8.14, 262144.00
2026-05-22T15:40:20.086,    2, 41.97, 1550, 14.66, 262144.00
2026-05-22T15:40:20.086,    3, 41.79, 1550, 8.14, 262144.00
2026-05-22T15:40:20.086,    4, 41.92, 1550, 1.63, 262144.00
2026-05-22T15:40:20.086,    5, 41.71, 1550, 1.63, 262144.00
2026-05-22T15:40:20.086,    6, 41.79, 1550, 1.63, 262144.00
2026-05-22T15:40:20.086,    7, 43.64, 1550, 1.63, 262144.00
2026-05-22T15:40:20.086,    8, 41.80, 1550, 1.63, 262144.00
2026-05-22T15:40:20.086,    9, 41.89, 1550, 1.63, 262144.00
2026-05-22T15:40:20.086,   10, 41.87, 1550, 1.63, 262144.00
2026-05-22T15:40:20.086,   11, 41.94, 1550, 1.63, 262144.00
2026-05-22T15:40:20.086,   12, 40.19, 1550, 1.63, 262144.00
2026-05-22T15:40:20.086,   13, 40.40, 1550, 1.63, 262144.00
2026-05-22T15:40:20.086,   14, 40.27, 1550, 1.63, 262144.00
2026-05-22T15:40:20.086,   15, 40.48, 1550, 1.61, 262144.00
2026-05-22T15:40:21.086,    0, 43.97, 1550, 8.14, 262144.00
2026-05-22T15:40:21.086,    1, 42.05, 1550, 8.14, 262144.00
2026-05-22T15:40:21.086,    2, 41.88, 1550, 14.66, 262144.00
2026-05-22T15:40:21.086,    3, 42.05, 1550, 8.14, 262144.00
2026-05-22T15:40:21.086,    4, 42.09, 1550, 1.63, 262144.00
2026-05-22T15:40:21.086,    5, 41.85, 1550, 1.63, 262144.00
2026-05-22T15:40:21.086,    6, 42.06, 1550, 1.63, 262144.00
2026-05-22T15:40:21.086,    7, 43.59, 1550, 1.63, 262144.00
2026-05-22T15:40:21.086,    8, 41.82, 1550, 1.63, 262144.00
2026-05-22T15:40:21.086,    9, 41.78, 1550, 1.63, 262144.00
2026-05-22T15:40:21.086,   10, 41.90, 1550, 1.63, 262144.00
2026-05-22T15:40:21.086,   11, 42.00, 1550, 1.63, 262144.00
2026-05-22T15:40:21.086,   12, 40.27, 1550, 1.63, 262144.00
2026-05-22T15:40:21.086,   13, 40.39, 1550, 1.63, 262144.00
2026-05-22T15:40:21.086,   14, 40.09, 1550, 1.63, 262144.00
2026-05-22T15:40:21.086,   15, 40.40, 1550, 1.61, 262144.00
2026-05-22T15:40:22.086,    0, 43.54, 1550, 8.14, 262144.00
2026-05-22T15:40:22.086,    1, 42.05, 1550, 8.14, 262144.00
2026-05-22T15:40:22.086,    2, 42.01, 1550, 14.66, 262144.00
2026-05-22T15:40:22.086,    3, 42.02, 1550, 8.14, 262144.00
2026-05-22T15:40:22.086,    4, 42.05, 1550, 1.63, 262144.00
2026-05-22T15:40:22.086,    5, 41.87, 1550, 1.63, 262144.00
2026-05-22T15:40:22.086,    6, 42.12, 1550, 1.63, 262144.00
2026-05-22T15:40:22.086,    7, 43.76, 1550, 1.63, 262144.00
2026-05-22T15:40:22.086,    8, 42.04, 1550, 1.63, 262144.00
2026-05-22T15:40:22.086,    9, 41.95, 1550, 1.63, 262144.00
2026-05-22T15:40:22.086,   10, 41.80, 1550, 1.63, 262144.00
2026-05-22T15:40:22.086,   11, 41.73, 1550, 1.63, 262144.00
2026-05-22T15:40:22.086,   12, 40.14, 1550, 1.63, 262144.00
2026-05-22T15:40:22.086,   13, 40.39, 1550, 1.63, 262144.00
2026-05-22T15:40:22.086,   14, 40.17, 1550, 1.63, 262144.00
2026-05-22T15:40:22.086,   15, 40.34, 1550, 1.61, 262144.00
2026-05-22T15:40:23.086,    0, 192.97, 2400, 8.58, 262144.00
2026-05-22T15:40:23.086,    1, 194.57, 2400, 8.58, 262144.00
2026-05-22T15:40:23.086,    2, 187.13, 2400, 15.10, 262144.00
2026-05-22T15:40:23.086,    3, 182.04, 2400, 8.58, 262144.00
2026-05-22T15:40:23.086,    4, 41.78, 1550, 1.63, 262144.00
2026-05-22T15:40:23.086,    5, 41.64, 1550, 1.63, 262144.00
2026-05-22T15:40:23.086,    6, 42.14, 1550, 1.63, 262144.00
2026-05-22T15:40:23.086,    7, 43.54, 1550, 1.63, 262144.00
2026-05-22T15:40:23.086,    8, 42.03, 1550, 1.63, 262144.00
2026-05-22T15:40:23.086,    9, 42.02, 1550, 1.63, 262144.00
2026-05-22T15:40:23.086,   10, 42.06, 1550, 1.63, 262144.00
2026-05-22T15:40:23.086,   11, 42.15, 1550, 1.63, 262144.00
2026-05-22T15:40:23.086,   12, 40.09, 1550, 1.63, 262144.00
2026-05-22T15:40:23.086,   13, 40.19, 1550, 1.63, 262144.00
2026-05-22T15:40:23.086,   14, 40.34, 1550, 1.63, 262144.00
2026-05-22T15:40:23.086,   15, 40.29, 1550, 1.61, 262144.00
2026-05-22T15:40:24.086,    0, 191.55, 2400, 8.58, 262144.00
2026-05-22T15:40:24.086,    1, 191.32, 2400, 8.58, 262144.00
2026-05-22T15:40:24.086,    2, 187.59, 2400, 15.09, 262144.00
2026-05-22T15:40:24.086,    3, 181.08, 2400, 8.58, 262144.00
2026-05-22T15:40:24.086,    4, 41.93, 1550, 1.63, 262144.00
2026-05-22T15:40:24.086,    5, 41.82, 1550, 1.63, 262144.00
2026-05-22T15:40:24.086,    6, 41.81, 1550, 1.63, 262144.00
2026-05-22T15:40:24.086,    7, 43.60, 1550, 1.63, 262144.00
2026-05-22T15:40:24.086,    8, 41.98, 1550, 1.63, 262144.00
2026-05-22T15:40:24.086,    9, 42.15, 1550, 1.63, 262144.00
2026-05-22T15:40:24.086,   10, 42.18, 1550, 1.63, 262144.00
2026-05-22T15:40:24.086,   11, 42.04, 1550, 1.63, 262144.00
2026-05-22T15:40:24.086,   12, 40.33, 1550, 1.63, 262144.00
2026-05-22T15:40:24.086,   13, 40.30, 1550, 1.63, 262144.00
2026-05-22T15:40:24.086,   14, 40.50, 1550, 1.63, 262144.00
2026-05-22T15:40:24.086,   15, 40.44, 1550, 1.61, 262144.00
2026-05-22T15:40:25.086,    0, 195.11, 2400, 8.58, 262144.00
