Timestamp, DeviceId, GPU Utilization (%), GPU Power (W), GPU Frequency (MHz), GPU Core Temperature (Celsius Degree), GPU Memory Temperature (Celsius Degree), GPU Memory Utilization (%), GPU Memory Read (kB/s), GPU Memory Write (kB/s), GPU EU Array Active (%), GPU EU Array Stall (%), GPU EU Array Idle (%)
2026-05-22T15:33:23.042,   13, 0.00, 40.27, 1550, 34.00, 32.00, 0.86,   20,  334, 0.00, 0.00, 100.00
2026-05-22T15:33:23.042,   14, 0.00, 40.25, 1550, 32.00, 30.00, 0.86,   56,  772, 0.00, 0.00, 100.00
2026-05-22T15:33:23.042,   15, 0.00, 40.23, 1550, 32.00, 30.00, 0.85,   54,  770, 0.00, 0.00, 100.00
2026-05-22T15:33:24.041,    0, 22.15, 194.02, 2400, 69.00, 48.00, 7.81, 76596620, 46623834, 67.00, 31.00, 2.00
2026-05-22T15:33:24.041,    1, 0.00, 41.83, 1550, 43.00, 38.00, 0.86,   55,  770, 0.00, 0.00, 100.00
2026-05-22T15:33:24.041,    2, 0.00, 41.83, 1550, 32.00, 30.00, 0.86,   56,  772, 0.00, 0.00, 100.00
2026-05-22T15:33:24.041,    3, 0.00, 41.88, 1550, 32.00, 30.00, 0.86,   56,  770, 0.00, 0.00, 100.00
2026-05-22T15:33:24.041,    4, 0.00, 42.05, 1550, 32.00, 30.00, 0.86,   56,  770, 0.00, 0.00, 100.00
2026-05-22T15:33:24.041,    5, 0.00, 42.02, 1550, 32.00, 30.00, 0.86,   56,  770, 0.00, 0.00, 100.00
2026-05-22T15:33:24.041,    6, 0.00, 42.07, 1550, 36.00, 32.00, 0.86,   56,  772, 0.00, 0.00, 100.00
2026-05-22T15:33:24.041,    7, 0.00, 43.69, 1550, 36.00, 32.00, 0.86,   56,  770, 0.00, 0.00, 100.00
2026-05-22T15:33:24.041,    8, 0.00, 42.02, 1550, 32.00, 32.00, 0.86,   36,  438, 0.00, 0.00, 100.00
2026-05-22T15:33:24.041,    9, 0.00, 42.08, 1550, 33.00, 30.00, 0.86,   36,  438, 0.00, 0.00, 100.00
2026-05-22T15:33:24.041,   10, 0.00, 41.91, 1550, 34.00, 32.00, 0.86,   54,  772, 0.00, 0.00, 100.00
2026-05-22T15:33:24.041,   11, 0.00, 41.84, 1550, 33.00, 32.00, 0.86,    0,    0, 0.00, 0.00, 100.00
2026-05-22T15:33:24.042,   12, 0.00, 40.13, 1550, 34.00, 32.00, 0.86,    0,    0, 0.00, 0.00, 100.00
2026-05-22T15:33:24.042,   13, 0.00, 40.17, 1550, 34.00, 32.00, 0.86,    0,    0, 0.00, 0.00, 100.00
2026-05-22T15:33:24.042,   14, 0.00, 40.29, 1550, 32.00, 30.00, 0.86,    0,    0, 0.00, 0.00, 100.00
2026-05-22T15:33:24.042,   15, 0.00, 40.19, 1550, 32.00, 30.00, 0.85,    0,    0, 0.00, 0.00, 100.00
2026-05-22T15:33:25.041,    0, 22.21, 192.81, 2400, 69.00, 48.00, 7.81, 69120382, 41890842, 66.00, 32.00, 2.00
2026-05-22T15:33:25.041,    1, 0.00, 41.98, 1550, 43.00, 38.00, 0.86,    0,    0, 0.00, 0.00, 100.00
2026-05-22T15:33:25.041,    2, 0.00, 41.64, 1550, 32.00, 30.00, 0.86,   20,  334, 0.00, 0.00, 100.00
2026-05-22T15:33:25.041,    3, 0.00, 41.79, 1550, 32.00, 30.00, 0.86,   18,  334, 0.00, 0.00, 100.00
2026-05-22T15:33:25.041,    4, 0.00, 41.90, 1550, 32.00, 30.00, 0.86,   56,  770, 0.00, 0.00, 100.00
2026-05-22T15:33:25.041,    5, 0.00, 41.92, 1550, 32.00, 30.00, 0.86,   56,  772, 0.00, 0.00, 100.00
2026-05-22T15:33:25.041,    6, 0.00, 41.91, 1550, 36.00, 32.00, 0.86,   56,  772, 0.00, 0.00, 100.00
2026-05-22T15:33:25.041,    7, 0.00, 42.03, 1550, 35.00, 32.00, 0.86,   56,  772, 0.00, 0.00, 100.00
2026-05-22T15:33:25.041,    8, 0.00, 42.07, 1550, 32.00, 32.00, 0.86,   56,  772, 0.00, 0.00, 100.00
2026-05-22T15:33:25.041,    9, 0.00, 42.03, 1550, 33.00, 30.00, 0.86,   58,  770, 0.00, 0.00, 100.00
2026-05-22T15:33:25.042,   10, 0.00, 41.95, 1550, 33.00, 32.00, 0.86,   56,  770, 0.00, 0.00, 100.00
2026-05-22T15:33:25.042,   11, 0.00, 41.90, 1550, 33.00, 32.00, 0.86,   56,  772, 0.00, 0.00, 100.00
2026-05-22T15:33:25.042,   12, 0.00, 40.22, 1550, 34.00, 32.00, 0.86,   56,  772, 0.00, 0.00, 100.00
2026-05-22T15:33:25.042,   13, 0.00, 40.44, 1550, 33.00, 32.00, 0.86,   56,  772, 0.00, 0.00, 100.00
2026-05-22T15:33:25.042,   14, 0.00, 40.24, 1550, 32.00, 30.00, 0.86,   36,  438, 0.00, 0.00, 100.00
